False Positive Rate 0,True Positive Rate 0,False Positive Rate 1,True Positive Rate 1,False Positive Rate 2,True Positive Rate 2,False Positive Rate 3,True Positive Rate 3,False Positive Rate 4,True Positive Rate 4,False Positive Rate 5,True Positive Rate 5,False Positive Rate 6,True Positive Rate 6,False Positive Rate 7,True Positive Rate 7,False Positive Rate 8,True Positive Rate 8,False Positive Rate 9,True Positive Rate 9,False Positive Rate mean,True Positive Rate mean
0.10542398777692895,0.6363636363636364,0.14285714285714285,0.6363636363636364,0.06769230769230769,0.6226415094339622,0.09846153846153846,0.5660377358490566,0.12155963302752294,0.5681818181818182,0.10966257668711657,0.5833333333333334,0.09355828220858896,0.7083333333333334,0.14843152257077277,0.6666666666666666,0.057736720554272515,0.6792452830188679,0.1111111111111111,0.5526315789473685,0.51,0.8821156441277884
0.11535523300229182,0.6590909090909091,0.173414820473644,0.6590909090909091,0.07461538461538461,0.6226415094339622,0.10076923076923076,0.5660377358490566,0.12538226299694188,0.5681818181818182,0.1111963190184049,0.5833333333333334,0.09662576687116564,0.7083333333333334,0.1514919663351186,0.6666666666666666,0.059276366435719784,0.6792452830188679,0.1126331811263318,0.5526315789473685,0.52,0.8850301504681346
0.11688311688311688,0.6590909090909091,0.17570664629488159,0.6590909090909091,0.08,0.6226415094339622,0.10230769230769231,0.5660377358490566,0.14220183486238533,0.6136363636363636,0.11273006134969325,0.5833333333333334,0.09739263803680982,0.7083333333333334,0.1530221882172915,0.6888888888888889,0.06004618937644342,0.6792452830188679,0.13013698630136986,0.6842105263157895,0.53,0.8879446568084808
0.11841100076394194,0.6590909090909091,0.17723453017570664,0.6590909090909091,0.08692307692307692,0.6415094339622641,0.10307692307692308,0.5660377358490566,0.1437308868501529,0.6136363636363636,0.11349693251533742,0.5833333333333334,0.11733128834355828,0.75,0.1545524100994644,0.6888888888888889,0.06543494996150885,0.6792452830188679,0.136986301369863,0.6842105263157895,0.54,0.8908591631488271
0.11917494270435447,0.6590909090909091,0.17952635599694422,0.6590909090909091,0.09230769230769231,0.6415094339622641,0.11846153846153847,0.6037735849056604,0.14678899082568808,0.6136363636363636,0.14493865030674846,0.6041666666666666,0.1196319018404908,0.75,0.1568477429227238,0.6888888888888889,0.06620477290223249,0.6792452830188679,0.15905631659056316,0.7368421052631579,0.55,0.8937736694891735
0.12070282658517953,0.6590909090909091,0.18181818181818182,0.6818181818181818,0.10230769230769231,0.660377358490566,0.11923076923076924,0.6037735849056604,0.1735474006116208,0.6363636363636364,0.147239263803681,0.6041666666666666,0.12116564417177914,0.7708333333333334,0.15837796480489671,0.6888888888888889,0.0800615858352579,0.6981132075471698,0.16210045662100456,0.7368421052631579,0.56,0.8966881758295197
0.12146676852559206,0.6590909090909091,0.18334606569900688,0.6818181818181818,0.10384615384615385,0.660377358490566,0.11923076923076924,0.6226415094339622,0.17660550458715596,0.6363636363636364,0.14877300613496933,0.6041666666666666,0.14877300613496933,0.7916666666666666,0.15914307574598316,0.6888888888888889,0.08083140877598152,0.6981132075471698,0.16666666666666666,0.7368421052631579,0.5700000000000001,0.8996026821698659
0.12299465240641712,0.6590909090909091,0.2322383498854087,0.7727272727272727,0.10538461538461538,0.660377358490566,0.12,0.6226415094339622,0.17813455657492355,0.6363636363636364,0.1495398773006135,0.6041666666666666,0.14877300613496933,0.8125,0.19969395562356543,0.6888888888888889,0.09853733641262509,0.7358490566037735,0.16818873668188736,0.7368421052631579,0.58,0.9025171885102121
0.1252864782276547,0.6590909090909091,0.23300229182582124,0.7727272727272727,0.10692307692307693,0.660377358490566,0.12076923076923077,0.6415094339622641,0.1811926605504587,0.6363636363636364,0.15107361963190183,0.6041666666666666,0.15107361963190183,0.8125,0.20045906656465187,0.6888888888888889,0.100846805234796,0.7358490566037735,0.1689497716894977,0.7368421052631579,0.59,0.9054316948505583
0.15049656226126815,0.6590909090909091,0.2345301757066463,0.7727272727272727,0.11538461538461539,0.6981132075471698,0.12153846153846154,0.6415094339622641,0.21100917431192662,0.6590909090909091,0.15337423312883436,0.6041666666666666,0.1526073619631902,0.8125,0.20428462127008415,0.6888888888888889,0.11778290993071594,0.7735849056603774,0.19406392694063926,0.7368421052631579,0.6,0.9083462011909045
0.1520244461420932,0.6590909090909091,0.23682200152788388,0.7727272727272727,0.11615384615384615,0.6981132075471698,0.12230769230769231,0.660377358490566,0.21330275229357798,0.6590909090909091,0.18634969325153375,0.6458333333333334,0.1549079754601227,0.8125,0.20581484315225707,0.6888888888888889,0.11855273287143957,0.7735849056603774,0.1948249619482496,0.7368421052631579,0.61,0.9112070546652935
0.15355233002291827,0.6590909090909091,0.23758594346829642,0.7727272727272727,0.1176923076923077,0.6981132075471698,0.12538461538461537,0.660377358490566,0.21559633027522937,0.6590909090909091,0.18865030674846625,0.6458333333333334,0.19171779141104295,0.8125,0.2088752869166029,0.6888888888888889,0.11855273287143957,0.7924528301886793,0.1963470319634703,0.7368421052631579,0.62,0.9133127305225626
0.15431627196333078,0.6590909090909091,0.24369747899159663,0.7727272727272727,0.11846153846153847,0.6981132075471698,0.12615384615384614,0.660377358490566,0.21712538226299694,0.6590909090909091,0.19095092024539878,0.6458333333333334,0.19325153374233128,0.8125,0.25095638867635806,0.7333333333333333,0.1216320246343341,0.7924528301886793,0.19710806697108066,0.7368421052631579,0.63,0.9150633798933836
0.15584415584415584,0.6590909090909091,0.24446142093200918,0.7727272727272727,0.12,0.6981132075471698,0.15153846153846154,0.660377358490566,0.21712538226299694,0.6818181818181818,0.19248466257668712,0.6458333333333334,0.19478527607361965,0.8125,0.2540168324407039,0.7333333333333333,0.14087759815242495,0.7924528301886793,0.1993911719939117,0.7368421052631579,0.64,0.9170918779527133
0.15889992360580596,0.6590909090909091,0.24598930481283424,0.7727272727272727,0.12076923076923077,0.6981132075471698,0.15384615384615385,0.660377358490566,0.27522935779816515,0.6818181818181818,0.19631901840490798,0.6458333333333334,0.19708588957055215,0.8125,0.25478194338179033,0.7333333333333333,0.14164742109314857,0.7924528301886793,0.20015220700152206,0.7368421052631579,0.65,0.9205417754590792
0.19098548510313215,0.6818181818181818,0.24675324675324675,0.7727272727272727,0.12384615384615384,0.6981132075471698,0.15615384615384614,0.6792452830188679,0.2759938837920489,0.6818181818181818,0.24616564417177914,0.6875,0.19861963190184048,0.8125,0.2570772762050497,0.7333333333333333,0.14318706697459585,0.8113207547169812,0.2009132420091324,0.7631578947368421,0.66,0.9256826615371496
0.19327731092436976,0.6818181818181818,0.2475171886936593,0.7954545454545454,0.12615384615384614,0.6981132075471698,0.1576923076923077,0.6792452830188679,0.2775229357798165,0.6818181818181818,0.2469325153374233,0.6875,0.20015337423312884,0.8125,0.260902830910482,0.7555555555555555,0.1447267128560431,0.8113207547169812,0.2389649923896499,0.7894736842105263,0.67,0.9318886476591375
0.19556913674560733,0.6818181818181818,0.24904507257448433,0.7954545454545454,0.14923076923076922,0.7169811320754716,0.19153846153846155,0.6792452830188679,0.2790519877675841,0.6818181818181818,0.25076687116564417,0.6875,0.254601226993865,0.8541666666666666,0.2631981637337414,0.7555555555555555,0.147036181678214,0.8113207547169812,0.23972602739726026,0.7894736842105263,0.68,0.9337460164628549
0.19938884644766997,0.6818181818181818,0.32161955691367455,0.8181818181818182,0.15,0.7169811320754716,0.1946153846153846,0.6792452830188679,0.28211009174311924,0.6818181818181818,0.254601226993865,0.6875,0.2553680981595092,0.8541666666666666,0.26396327467482783,0.7555555555555555,0.14934565050038492,0.8301886792452831,0.24124809741248096,0.7894736842105263,0.6900000000000001,0.9358076044923228
0.2001527883880825,0.6818181818181818,0.3254392666157372,0.8181818181818182,0.1523076923076923,0.7169811320754716,0.19615384615384615,0.6792452830188679,0.28363914373088683,0.6818181818181818,0.32515337423312884,0.75,0.25690184049079756,0.8541666666666666,0.2654934965570008,0.7555555555555555,0.15088529638183218,0.8301886792452831,0.2420091324200913,0.7894736842105263,0.7000000000000001,0.9378783269280543
0.20244461420932008,0.6818181818181818,0.3269671504965623,0.8181818181818182,0.15307692307692308,0.7169811320754716,0.1976923076923077,0.6792452830188679,0.2851681957186544,0.6818181818181818,0.325920245398773,0.75,0.25766871165644173,0.8541666666666666,0.26702371843917366,0.7555555555555555,0.18167821401077752,0.8490566037735849,0.2450532724505327,0.7894736842105263,0.71,0.939949049363786
0.20320855614973263,0.6818181818181818,0.3277310924369748,0.8181818181818182,0.1576923076923077,0.7169811320754716,0.2,0.6792452830188679,0.2874617737003058,0.6818181818181818,0.32745398773006135,0.75,0.26226993865030673,0.8541666666666666,0.34889058913542464,0.7777777777777778,0.19091608929946113,0.8490566037735849,0.24885844748858446,0.8157894736842105,0.72,0.9420197717995175
0.25286478227654696,0.7272727272727273,0.3292589763177998,0.8181818181818182,0.15846153846153846,0.7169811320754716,0.20153846153846153,0.6792452830188679,0.3662079510703364,0.7954545454545454,0.32975460122699385,0.75,0.2630368098159509,0.8541666666666666,0.3519510328997705,0.7777777777777778,0.2409545804464973,0.8679245283018868,0.2503805175038052,0.8157894736842105,0.73,0.9440904942352489
0.25439266615737205,0.7272727272727273,0.3330786860198625,0.8181818181818182,0.19230769230769232,0.7924528301886793,0.20384615384615384,0.6792452830188679,0.36850152905198774,0.7954545454545454,0.3320552147239264,0.75,0.2645705521472393,0.8541666666666666,0.35577658760520275,0.8,0.24172440338722093,0.8679245283018868,0.2519025875190259,0.8157894736842105,0.74,0.9461612166709804
0.25515660809778457,0.75,0.33384262796027503,0.8181818181818182,0.1930769230769231,0.7924528301886793,0.25076923076923074,0.7169811320754716,0.37003058103975534,0.7954545454545454,0.3343558282208589,0.75,0.2668711656441718,0.8541666666666666,0.3565416985462892,0.8,0.2432640492686682,0.8679245283018868,0.2526636225266362,0.8157894736842105,0.75,0.9482319391067119
0.25668449197860965,0.75,0.33537051184110006,0.8181818181818182,0.19538461538461538,0.7924528301886793,0.2530769230769231,0.7169811320754716,0.37079510703363916,0.7954545454545454,0.33588957055214724,0.75,0.3458588957055215,0.875,0.35960214231063503,0.8,0.24480369515011546,0.8679245283018868,0.334855403348554,0.8421052631578947,0.76,0.9503026615424435
0.25668449197860965,0.7727272727272727,0.33613445378151263,0.8181818181818182,0.2,0.7924528301886793,0.2553846153846154,0.7169811320754716,0.3730886850152905,0.7954545454545454,0.43558282208588955,0.7708333333333334,0.3473926380368098,0.875,0.3618974751338944,0.8,0.24634334103156275,0.8679245283018868,0.3378995433789954,0.8421052631578947,0.77,0.9523733839781752
0.25744843391902217,0.7727272727272727,0.33766233766233766,0.8181818181818182,0.2453846153846154,0.8301886792452831,0.2561538461538462,0.7169811320754716,0.37844036697247707,0.8181818181818182,0.4378834355828221,0.7708333333333334,0.3504601226993865,0.875,0.4659525631216526,0.8444444444444444,0.3287143956889915,0.8679245283018868,0.3401826484018265,0.8421052631578947,0.78,0.9544441064139064
0.2589763177998472,0.7727272727272727,0.33995416348357527,0.8181818181818182,0.2469230769230769,0.8301886792452831,0.25769230769230766,0.7169811320754716,0.38073394495412843,0.8181818181818182,0.44171779141104295,0.7708333333333334,0.35199386503067487,0.875,0.46901300688599845,0.8444444444444444,0.3302540415704388,0.8679245283018868,0.3470319634703196,0.8421052631578947,0.79,0.9565148288496379
0.2635599694423224,0.7727272727272727,0.453781512605042,0.8409090909090909,0.2530769230769231,0.8301886792452831,0.25846153846153846,0.7169811320754716,0.382262996941896,0.8181818181818182,0.4424846625766871,0.7708333333333334,0.3581288343558282,0.875,0.47360367253251723,0.8444444444444444,0.3325635103926097,0.8679245283018868,0.34779299847793,0.8421052631578947,0.8,0.9585855512853698
0.33995416348357527,0.7954545454545454,0.4553093964858671,0.8409090909090909,0.2569230769230769,0.8301886792452831,0.2630769230769231,0.7169811320754716,0.3837920489296636,0.8181818181818182,0.44401840490797545,0.7708333333333334,0.36119631901840493,0.875,0.4751338944146901,0.8444444444444444,0.3333333333333333,0.8679245283018868,0.3493150684931507,0.8421052631578947,0.81,0.9606562737211013
0.3422459893048128,0.7954545454545454,0.45683728036669213,0.8409090909090909,0.31384615384615383,0.8301886792452831,0.26461538461538464,0.7169811320754716,0.4954128440366973,0.8863636363636364,0.4447852760736196,0.7708333333333334,0.36273006134969327,0.875,0.4789594491201224,0.8444444444444444,0.3364126250962279,0.8679245283018868,0.350076103500761,0.8421052631578947,0.8200000000000001,0.9627269961568328
0.3445378151260504,0.7954545454545454,0.45836516424751717,0.8409090909090909,0.31461538461538463,0.8301886792452831,0.32769230769230767,0.7358490566037735,0.4969418960244648,0.8863636363636364,0.44785276073619634,0.7708333333333334,0.4677914110429448,0.9166666666666666,0.4797245600612089,0.8444444444444444,0.33795227097767516,0.8679245283018868,0.3515981735159817,0.8421052631578947,0.8300000000000001,0.9647977185925642
0.34530175706646293,0.7954545454545454,0.46524064171123,0.8409090909090909,0.3176923076923077,0.8301886792452831,0.32846153846153847,0.7358490566037735,0.49770642201834864,0.8863636363636364,0.4486196319018405,0.7708333333333334,0.4700920245398773,0.9166666666666666,0.4812547819433818,0.8444444444444444,0.34026173979984603,0.8679245283018868,0.3538812785388128,0.8421052631578947,0.84,0.9668684410282957
0.35141329258976317,0.8181818181818182,0.4660045836516425,0.8409090909090909,0.3192307692307692,0.8301886792452831,0.33,0.7358490566037735,0.5030581039755352,0.8863636363636364,0.45015337423312884,0.7708333333333334,0.4723926380368098,0.9166666666666666,0.4820198928844682,0.8444444444444444,0.3418013856812933,0.8679245283018868,0.3554033485540335,0.8421052631578947,0.85,0.9689391634640272
0.3521772345301757,0.8181818181818182,0.4675324675324675,0.8409090909090909,0.32153846153846155,0.8301886792452831,0.33153846153846156,0.7358490566037735,0.503822629969419,0.8863636363636364,0.450920245398773,0.7708333333333334,0.4762269938650307,0.9166666666666666,0.48355011476664117,0.8444444444444444,0.45573518090839105,0.8867924528301887,0.3561643835616438,0.8421052631578947,0.86,0.9710098858997587
0.3537051184110008,0.8181818181818182,0.47058823529411764,0.8409090909090909,0.32769230769230767,0.8301886792452831,0.3376923076923077,0.7547169811320755,0.5076452599388379,0.8863636363636364,0.450920245398773,0.7916666666666666,0.47699386503067487,0.9166666666666666,0.6396327467482785,0.8666666666666667,0.45727482678983833,0.8867924528301887,0.4596651445966514,0.8947368421052632,0.87,0.9730806083354905
0.3544690603514133,0.8181818181818182,0.47135217723453016,0.8409090909090909,0.3292307692307692,0.8301886792452831,0.3415384615384615,0.7547169811320755,0.5084097859327217,0.8863636363636364,0.45245398773006135,0.7916666666666666,0.4831288343558282,0.9166666666666666,0.6411629686304514,0.8666666666666667,0.46266358737490376,0.8867924528301887,0.4611872146118721,0.8947368421052632,0.88,0.9751513307712217
0.3567608861726509,0.8181818181818182,0.47288006111535524,0.8409090909090909,0.33076923076923076,0.8301886792452831,0.34307692307692306,0.7547169811320755,0.5099388379204893,0.8863636363636364,0.6173312883435583,0.8541666666666666,0.48619631901840493,0.9166666666666666,0.6457536342769702,0.8666666666666667,0.4695919938414165,0.8867924528301887,0.4619482496194825,0.8947368421052632,0.89,0.9772220532069532
0.3582887700534759,0.8181818181818182,0.47517188693659285,0.8409090909090909,0.42153846153846153,0.8301886792452831,0.34384615384615386,0.7547169811320755,0.6651376146788991,0.9318181818181818,0.6188650306748467,0.8541666666666666,0.48773006134969327,0.9166666666666666,0.6549349655700076,0.8666666666666667,0.47113163972286376,0.8867924528301887,0.4649923896499239,0.8947368421052632,0.9,0.9792927756426847
0.359816653934301,0.8181818181818182,0.6111535523300229,0.9318181818181818,0.4230769230769231,0.8301886792452831,0.45615384615384613,0.8490566037735849,0.6674311926605505,0.9318181818181818,0.6219325153374233,0.8541666666666666,0.6449386503067485,0.9166666666666666,0.6557000765110941,0.8666666666666667,0.4719014626635874,0.8867924528301887,0.4657534246575342,0.8947368421052632,0.91,0.9813634980784164
0.3605805958747135,0.8181818181818182,0.6134453781512605,0.9318181818181818,0.43,0.8301886792452831,0.4592307692307692,0.8490566037735849,0.668960244648318,0.9318181818181818,0.6280674846625767,0.8541666666666666,0.6495398773006135,0.9166666666666666,0.65876052027544,0.8666666666666667,0.47421093148575827,0.8867924528301887,0.4672754946727549,0.8947368421052632,0.92,0.9834342205141479
0.47135217723453016,0.8863636363636364,0.6180290297937356,0.9318181818181818,0.43,0.8490566037735849,0.46153846153846156,0.8490566037735849,0.672782874617737,0.9318181818181818,0.6303680981595092,0.8541666666666666,0.6510736196319018,0.9166666666666666,0.6602907421576129,0.8666666666666667,0.4749807544264819,0.8867924528301887,0.4710806697108067,0.8947368421052632,0.93,0.9855049429498791
0.4721161191749427,0.8863636363636364,0.6195569136745608,0.9318181818181818,0.4307692307692308,0.8679245283018868,0.4623076923076923,0.8490566037735849,0.6804281345565749,0.9318181818181818,0.6319018404907976,0.8541666666666666,0.651840490797546,0.9375,1.0,1.0,0.4765204003079292,0.8867924528301887,0.4726027397260274,0.8947368421052632,0.9400000000000001,0.9875756653856108
0.4766997708174179,0.8863636363636364,0.6203208556149733,0.9318181818181818,0.43538461538461537,0.8867924528301887,0.4646153846153846,0.8679245283018868,1.0,1.0,0.6334355828220859,0.8541666666666666,0.6572085889570553,0.9375,,,0.47882986913010006,0.8867924528301887,0.4741248097412481,0.8947368421052632,0.9500000000000001,0.9896463878213424
0.4805194805194805,0.8863636363636364,0.6218487394957983,0.9318181818181818,0.4369230769230769,0.8867924528301887,0.46615384615384614,0.8679245283018868,,,0.6365030674846626,0.8541666666666666,0.6602760736196319,0.9375,,,0.642802155504234,0.9245283018867925,0.6407914764079148,0.9736842105263158,0.96,0.9917171102570739
0.48128342245989303,0.8863636363636364,0.6264323911382735,0.9318181818181818,0.44,0.8867924528301887,0.4684615384615385,0.8679245283018868,,,0.6372699386503068,0.8541666666666666,0.661042944785276,0.9583333333333334,,,0.6435719784449576,0.9433962264150944,0.6423135464231354,0.9736842105263158,0.97,0.9937878326928054
0.4828113063407181,0.8863636363636364,0.627196333078686,0.9318181818181818,0.44153846153846155,0.8867924528301887,0.6446153846153846,0.9245283018867925,,,1.0,1.0,0.6633435582822086,0.9583333333333334,,,0.6474210931485759,0.9433962264150944,0.6445966514459666,0.9736842105263158,0.98,0.995858555128537
0.48586707410236823,0.8863636363636364,0.6333078686019863,0.9318181818181818,0.44153846153846155,0.9056603773584906,0.6461538461538462,0.9245283018867925,,,,,1.0,1.0,,,0.6481909160892995,0.9433962264150944,0.6506849315068494,0.9736842105263158,0.99,0.9979292775642685
0.48892284186401835,0.8863636363636364,0.6355996944232238,0.9318181818181818,0.4430769230769231,0.9056603773584906,0.6484615384615384,0.9245283018867925,,,,,,,,,0.6497305619707467,0.9433962264150944,0.6537290715372908,0.9736842105263158,1.0,1.0
0.4904507257448434,0.8863636363636364,0.6363636363636364,0.9318181818181818,0.6053846153846154,0.9245283018867925,0.6492307692307693,0.9245283018867925,,,,,,,,,0.6520400307929176,0.9433962264150944,0.6560121765601218,0.9736842105263158,,
0.4912146676852559,0.8863636363636364,0.6378915202444614,0.9318181818181818,0.6069230769230769,0.9245283018867925,0.6538461538461539,0.9245283018867925,,,,,,,,,0.6528098537336413,0.9433962264150944,0.6575342465753424,0.9736842105263158,,
0.6478227654698243,0.9318181818181818,0.640183346065699,0.9318181818181818,0.61,0.9245283018867925,0.6553846153846153,0.9245283018867925,,,,,,,,,0.6543494996150885,0.9433962264150944,0.6582952815829528,0.9736842105263158,,
0.6493506493506493,0.9318181818181818,1.0,1.0,0.6130769230769231,0.9245283018867925,0.6569230769230769,0.9433962264150944,,,,,,,,,0.6551193225558122,0.9433962264150944,0.6598173515981736,0.9736842105263158,,
0.6524064171122995,0.9318181818181818,,,0.6138461538461538,0.9245283018867925,0.66,0.9433962264150944,,,,,,,,,1.0,1.0,1.0,1.0,,
0.653170359052712,0.9318181818181818,,,0.6176923076923077,0.9245283018867925,1.0,1.0,,,,,,,,,,,,,,
0.6585179526355996,0.9318181818181818,,,0.6192307692307693,0.9245283018867925,,,,,,,,,,,,,,,,
0.6600458365164248,0.9318181818181818,,,0.6207692307692307,0.9245283018867925,,,,,,,,,,,,,,,,
0.6646294881588999,0.9318181818181818,,,0.6269230769230769,0.9245283018867925,,,,,,,,,,,,,,,,
0.6653934300993124,0.9318181818181818,,,0.6276923076923077,0.9245283018867925,,,,,,,,,,,,,,,,
0.6653934300993124,0.9545454545454546,,,0.6307692307692307,0.9245283018867925,,,,,,,,,,,,,,,,
0.6669213139801375,0.9545454545454546,,,0.6315384615384615,0.9245283018867925,,,,,,,,,,,,,,,,
0.6676852559205501,0.9545454545454546,,,1.0,1.0,,,,,,,,,,,,,,,,
1.0,1.0,,,,,,,,,,,,,,,,,,,,
