rep_1,rep_2
0.75723,0.87962
0.97615,1.1044
1.0003,0.85653
2.0539,1.8444
0.14875,0.16341
0.97285,0.80697
0.98936,1.0496
1.3827,1.288
0.48577,0.68748
4.0939,4.4561
1.0275,0.92011
0.15902,0.15608
0.13999,0.15382
0.99378,0.89161
0.13534,0.16349
1.0588,1.2461
1.1156,0.87467
0.88443,1.076
0.93271,0.80617
0.95523,1.0235
1.1016,1.1608
0.86697,0.94463
0.99355,1.0039
0.90391,0.9697
1.1311,1.0014
0.81338,0.84578
0.94607,1.0728
1.1143,1.0238
0.87112,1.1767
1.1721,1.0334
0.89667,0.83064
0.93414,0.88564
1.2604,0.88311
1.1689,0.89773
0.9491,0.96648
1.2588,1.4101
0.85059,0.95059
0.81126,1.0175
1.0892,1.2411
1.0762,1.0258
0.94334,0.83531
0.89941,1.0956
1.1357,1.0623
1.0893,1.3264
0.75871,0.81295
0.92052,1.182
1.0007,0.96131
0.16503,0.16747
1.11,1.056
1.1574,1.1405
0.96545,0.9861
1.1521,1.174
0.85505,0.78879
1.0074,1.0561
0.77628,0.68064
0.95049,0.90361
1.0444,0.96965
0.13092,0.1471
1.1752,1.0567
1.0052,0.84076
1.1391,1.0165
0.9519,1.1227
1.0792,0.89397
1.1169,1.1426
1.0462,1.2466
0.84188,1.1369
0.908,0.87574
1.0146,1.2849
0.87398,0.9163
0.97057,0.81814
1.0956,1.286
1.2193,1.6263
0.93119,1.011
0.86196,1.1814
1.0803,1.0475
0.98146,0.89619
1.348,1.2997
0.90049,0.91525
0.77227,0.86573
0.81746,0.94814
1.1262,1.3939
0.78707,0.852
1.0899,1.1573
1.2394,1.4606
0.92307,0.86483
1.0951,0.91068
1.2246,1.4054
0.92336,1.1254
0.80328,0.8717
0.91041,0.88458
1.2848,0.84064
1.1451,1.003
0.96905,0.94339
1.0159,1.1321
0.89614,0.94297
0.8536,0.92319
0.95426,1.0394
1.1611,0.88276
0.93485,1.0124
1.0353,1.0353
1.2152,1.055
1.0279,1.1245
1.0567,0.97664
0.89912,1.136
1.0257,1.0925
0.9375,0.91869
0.92628,1.0315
1.6439,1.0934
0.96754,0.96296
1.0065,0.99728
0.96158,1.0008
1.0589,1.2023
1.0192,1.2054
0.14814,0.15875
0.90667,0.91136
0.23786,0.25448
0.90442,0.90196
0.14264,0.16323
1.0659,0.91029
1.1533,1.0717
0.9338,1.1897
0.15388,0.17951
0.67077,0.99269
1.2415,1.2134
0.97072,0.92391
0.84951,0.86502
1.2198,0.85609
1.0597,0.96857
0.94018,0.98259
0.93552,0.92661
1.0343,0.69355
0.92296,0.86781
1.0971,1.0862
0.86269,0.87833
0.97529,1.1133
1.2013,1.2724
0.99873,1.1891
1.0027,0.96827
1.0563,1.1558
0.94577,1.0071
0.90216,0.95577
0.9232,0.96959
1.2831,0.91885
0.15576,0.18583
1.0395,1.0592
1.0893,0.94007
1.045,0.92496
1.172,0.91265
1.3688,1.3101
0.95444,0.96992
1.0267,1.1508
1.0491,1.088
1.0596,1.065
0.74335,0.80858
0.94516,0.77718
0.88715,1.004
0.97646,1.0198
0.87395,1.0859
1.0717,1.057
0.87318,0.93992
0.91998,1.0991
1.0244,0.82783
1.2284,1.2313
1.2576,1.2648
0.91686,0.99036
1.1306,1.0581
1.4337,1.1357
0.89369,1.0076
1.2362,1.4087
0.92711,0.98642
1.06,0.98416
1.2116,1.1756
0.8844,0.91089
1.1681,1.1717
0.38722,0.50725
0.83565,1.1185
0.84442,0.93792
0.88299,1.0204
1.2264,1.4188
0.86668,0.92943
0.91118,1.0098
0.98394,0.92065
1.106,1.2456
1.0679,1.2219
0.36077,0.50677
1.0947,1.0854
0.191,0.21126
1.1328,1.1285
1.0043,0.96413
0.99088,0.89473
1.0031,1.0706
0.94566,0.99042
0.98713,1.196
0.73055,0.59317
1.0046,1.2005
1.052,0.96269
1.0328,0.88878
1.1435,0.99933
1.0388,0.69684
1.3888,1.353
0.78408,0.96283
1.155,1.3461
1.1607,0.9938
0.85869,1.1592
0.9514,0.85395
0.94432,1.0929
0.98202,1.1958
0.95192,0.81038
0.84176,1.003
0.89097,0.97089
1.0379,0.893
0.98805,0.89153
1.1004,0.94884
1.0699,1.1972
0.88023,0.77888
1.1284,0.921
1.223,1.3055
0.85487,1.0468
0.97551,0.91002
1.1828,0.87513
0.94049,0.90818
1.2859,1.1637
1.4909,1.2089
0.90548,0.97654
1.2504,1.1357
0.15279,0.15601
1.0894,1.247
0.91677,0.88406
0.86061,0.97594
1.1744,1.5028
1.149,0.98576
1.0255,1.0219
1.0443,0.93335
0.98772,0.9532
0.93121,1.0221
1.2022,0.90583
0.76826,0.85829
0.17521,0.20403
0.9594,0.92522
1.1871,1.1041
0.22597,0.2702
1.0625,0.94148
0.65452,0.77824
1.2346,1.2539
0.84552,1.1709
0.92537,0.91435
1.3997,1.56
1.1875,0.94657
1.2591,1.0476
0.15409,0.1803
0.89547,0.90263
0.91525,0.84719
1.112,0.9095
0.97922,1.0808
1.2061,1.1271
1.0995,1.2421
1.0848,1.1707
1.2506,1.0535
1.1617,0.96371
1.0394,1.0047
0.16948,0.17376
0.14538,0.15664
1.0594,1.01
1.077,1.0082
0.92225,0.9043
1.1415,1.2061
1.1418,0.97546
1.0357,0.89267
0.99929,1.0315
0.7624,0.89552
0.9274,1.0939
1.1563,0.93237
0.96828,0.83895
1.2013,1.1952
0.87762,0.95837
0.8612,0.8774
0.9119,0.92672
1.0281,1.1665
0.82283,0.80994
1.0371,0.96765
1.1131,1.2583
1.0842,1.1763
0.28747,0.37647
1.0818,1.3781
0.97344,1.1444
0.92853,1.3154
0.95227,0.92522
1.192,1.2381
0.87155,0.87648
1.1969,1.3146
0.91932,1.044
0.89431,1.1376
0.95387,1.025
0.90914,0.88068
1.1043,0.97477
0.80506,1.1825
1.8165,1.7021
0.8746,0.99774
0.80119,0.96897
1.1196,1.0528
1.1084,0.94477
1.2155,1.159
1.0701,0.98967
1.0399,0.96491
1.1037,0.86666
1.0462,1.3704
0.97522,1.0201
1.0049,0.90641
1.0222,1.0013
1.2885,1.1807
0.93272,0.8223
0.9345,1.2695
1.0456,1.0832
1.0262,0.79235
1.0404,1.1109
0.14439,0.17059
1.0354,0.99615
1.4617,1.3073
1.0622,0.94463
0.65152,0.81907
0.84869,1.0087
1.0798,0.93749
1.2876,1.2791
0.83936,0.87601
1.0627,0.94618
0.95726,1.1185
0.35468,0.37337
1.1054,1.0784
0.91758,0.99513
0.92189,0.93103
1.0459,0.76831
0.86778,0.78714
0.96288,0.99626
0.95957,0.89348
1.0489,1.2846
0.72717,0.8836
0.96205,0.95685
1.1016,1.0623
1.0816,0.79884
1.0346,1.1505
1.0997,1.0996
0.80212,0.9526
1.2437,0.92902
0.99141,0.91784
0.93031,1.0907
0.94847,0.93841
0.15335,0.24133
1.0535,0.90041
1.2269,1.1233
1.2779,0.86615
1.2433,0.89933
0.96278,1.335
0.97236,0.94052
1.1541,1.3323
0.96187,0.89378
0.88064,0.94391
0.79028,0.89026
1.0019,1.1423
1.0267,0.86266
1.0332,0.77764
0.90641,0.93853
0.82606,0.97538
1.1401,1.0674
0.57622,0.62738
0.95919,0.92821
1.1876,1.222
0.98015,1.341
0.90153,0.84069
1.141,0.95913
0.76668,0.8423
1.0532,0.86958
0.96262,0.80939
1.03,0.97657
0.9283,0.94641
0.17893,0.15527
0.98315,1.0194
0.93896,0.86124
1.2569,0.86727
0.99127,0.99891
1.2623,1.3691
1.261,1.1189
1.0327,1.0066
0.83592,1.0581
1.4711,1.4627
1.0034,1.1516
0.99259,1.0843
0.98372,1.0064
1.1791,1.2379
1.1884,1.1688
1.2743,1.2574
0.96742,0.98207
0.91486,0.85574
0.82176,1.0118
1.1931,1.2309
1.056,1.1103
1.1137,1.2862
1.046,0.94538
1.293,1.313
1.0588,0.98715
1.1085,1.0212
0.37783,0.45727
1.2936,0.99306
1.1873,1.1267
0.89489,1.229
0.75468,1.0115
0.48912,0.63343
0.83754,0.89652
1.0647,1.0019
1.0509,1.1334
0.92001,0.84157
0.15489,0.16286
1.2903,0.93982
0.70738,0.85244
0.89267,0.90914
0.88869,0.84725
0.16469,0.19928
1.2575,0.85461
0.94245,1.0188
1.0577,1.025
0.96071,0.97344
0.53966,0.52674
1.0379,1.1469
0.99725,0.99606
1.0935,1.0475
1.0004,1.1035
0.92967,1.2245
1.1694,0.97609
1.2013,1.0578
0.96482,1.0431
1.0725,1.0565
0.87855,0.7406
0.7836,0.81647
1.1682,1.3197
0.79371,0.93902
0.12486,0.5504
0.89964,0.93277
0.90033,0.92219
0.82783,0.89729
1.0067,0.96234
1.1636,1.3146
0.77878,0.71906
0.83698,0.78137
0.67643,0.75249
0.93459,0.91067
0.90625,0.85361
1.0281,0.90788
1.2483,0.95073
1.0385,1.0571
0.89622,0.95789
1.1646,1.0201
1.0038,1.3281
1.1081,1.1485
0.86347,0.88274
1.1306,0.92896
1.0667,0.97741
1.081,0.97372
0.80768,0.91732
0.89054,0.94921
1.0575,0.96312
1.035,0.91574
0.90299,0.75704
1.0358,0.92552
1.5238,1.2944
0.75555,1.0633
1.0147,0.96908
1.0864,1.0563
0.18073,0.24697
1.0821,1.2051
1.1148,0.96788
0.42261,0.42006
0.86468,0.9808
1.0434,0.81434
0.13171,0.1576
0.94156,0.9705
0.86192,0.77522
0.1436,0.16486
0.99738,0.99658
0.87095,1.0528
0.89156,0.89107
0.96196,0.90409
1.1257,1.052
1.0416,1.2243
0.94714,0.94658
0.84039,0.85852
0.66868,0.68376
0.84161,0.82897
1.0372,1.0955
1.0544,0.9599
0.98023,1.1233
1.0927,0.83195
1.0044,1.0614
1.2068,1.382
1.0904,1.0914
0.83818,1.0348
0.98854,1.0184
0.77322,0.95936
0.85874,0.84431
1.1176,1.3303
1.409,1.4827
0.98061,0.94458
0.91651,1.1131
1.1416,0.91711
1.1857,1.3085
0.57861,0.76386
0.90853,0.86735
0.80548,0.79884
1.0259,1.4325
0.13064,0.15237
0.97131,1.1243
0.99168,0.85053
1.1181,0.8528
0.1432,0.20167
0.90114,0.93857
1.0831,1.3247
0.94021,1.1192
0.89265,1.0145
0.91099,1.0018
1.0345,1.0206
0.96754,1.052
0.884,1.0004
1.2035,0.99371
0.84147,0.8604
1.2156,1.4369
1.0321,0.87315
1.336,1.1929
0.14184,0.1518
1.2461,0.99918
0.95891,1.0044
0.97957,1.0271
1.5776,1.3657
1.295,1.4089
0.82779,0.97134
1.0755,1.0444
0.15876,0.16913
0.99091,0.81654
1.0152,1.0135
0.97071,1.1006
1.0248,0.94619
0.92278,0.9002
0.73222,0.68663
0.31729,0.17065
1.1229,0.98449
0.97007,1.1149
0.29654,0.32504
0.84641,0.84145
0.94602,1.0263
1.0366,0.92797
0.91486,0.9337
0.92892,0.9532
1.0858,1.3268
1.2736,1.3548
1.051,0.99225
0.94913,1.1649
1.0178,0.82564
0.91997,1.1881
0.92111,0.88107
1.1363,1.2625
0.87753,0.89173
0.91657,0.93016
1.0187,1.1038
0.28035,0.31712
0.75771,0.92057
0.96136,0.95397
1.0027,1.1281
0.86924,1.2272
1.0,0.99317
0.77955,0.94796
1.1933,1.3802
1.4465,1.2289
1.0331,0.91174
1.0124,1.0728
0.13906,0.1676
0.90842,0.96756
1.2539,1.0263
0.94606,0.93182
0.91748,0.87211
0.93031,0.92443
1.1363,1.0358
1.0258,1.0468
0.9388,1.0593
1.0237,1.0882
1.2664,1.1193
0.91159,0.86494
0.86546,0.85433
1.27,1.0281
0.8887,0.96467
0.92712,0.80853
0.75429,1.0311
1.0497,1.1562
1.0005,0.95459
1.0701,1.0831
1.0061,0.99839
1.0682,1.1913
1.0179,0.96812
1.0197,0.73905
0.91435,1.1303
1.2059,1.0714
0.91857,1.1197
0.7978,1.0803
0.44364,0.53504
0.91816,0.87005
0.95553,1.0404
0.94815,0.91486
1.1001,1.0071
0.90916,1.0783
1.2876,1.1486
1.035,1.0819
0.92845,0.96707
0.94989,1.0226
1.0479,0.88365
1.0598,0.88875
1.2055,1.1465
1.0493,0.99543
0.92573,0.8366
1.0127,1.145
1.0639,0.99698
1.0642,0.99574
1.1287,1.4047
1.0181,0.96584
1.1443,1.2072
1.0345,0.95657
1.2881,1.0392
1.0486,0.96525
1.2256,1.212
0.13602,0.15415
0.96012,1.0673
0.95987,0.92062
0.87802,0.88346
0.85766,0.79146
1.0559,0.96051
1.1764,1.1332
0.98041,0.97975
1.2482,1.1614
0.98086,0.87332
1.2481,1.2443
0.95728,0.9441
0.94863,0.91315
1.3493,1.2993
1.0887,0.95376
0.98363,0.99726
1.0915,1.0658
1.0331,1.0263
0.96496,0.94664
1.2405,0.88574
0.8786,0.95894
1.1992,1.0215
1.1489,1.0507
0.95857,0.88645
0.97312,1.2218
1.0052,0.91438
1.0615,1.5843
1.1896,0.92676
1.041,0.86486
1.1672,0.99656
1.0696,0.92638
1.4988,1.614
0.97578,1.039
0.92166,0.94183
1.2423,1.0499
1.2033,1.2004
0.97178,0.89516
0.83457,0.95106
0.88125,0.83651
1.2612,1.1106
0.92524,0.93664
0.95041,1.0417
1.3016,1.1397
0.75451,1.0901
1.0302,1.4265
0.38499,0.39267
0.95271,0.99191
1.0381,1.0387
0.91547,1.0553
1.0319,0.87109
1.1851,1.0708
1.2122,0.95769
0.90272,0.98214
1.2283,0.9177
1.0141,1.1149
0.91428,0.92327
0.67263,0.69378
1.1854,1.1646
1.0045,0.99376
1.0375,1.3723
0.92105,0.85038
0.19035,0.20312
0.96305,1.0536
0.98863,1.0224
0.9023,0.97234
0.86128,0.86508
1.3421,1.0623
0.98655,0.99687
0.87096,1.0257
1.0751,1.0736
0.88061,1.0156
1.0839,0.92724
1.066,0.9954
0.87433,0.95963
0.96327,0.96666
0.90044,1.1362
1.2553,1.2191
0.63845,0.70641
0.9129,1.1844
1.2221,1.1574
1.0125,1.0041
1.0937,1.0555
1.0143,1.0806
0.98683,1.2962
1.1661,1.1065
1.0221,1.0398
0.9406,0.90702
0.19831,0.21672
0.87128,1.0209
1.196,1.1081
1.0578,1.0556
1.2158,1.1191
1.1536,1.0492
0.94736,0.99469
0.99681,0.96821
1.1323,0.9915
1.0915,0.95695
0.97131,0.89753
0.93718,0.8522
0.9375,1.0207
1.0249,1.0325
1.0006,1.0991
1.1635,0.84688
0.93615,0.89597
0.89844,1.353
1.227,1.0785
1.1226,1.0996
1.0232,1.0286
1.0482,1.0184
0.94994,1.0561
1.1769,0.90925
0.90129,0.90057
1.1011,0.99306
0.93604,0.92829
1.1699,1.0597
1.1015,1.0454
0.91113,0.83966
0.98684,0.95019
0.94979,1.051
1.2085,1.1391
0.83429,0.9325
1.1642,0.99255
0.80631,0.96629
1.1185,0.94517
1.2876,1.0236
0.16534,0.18882
1.0739,0.99912
0.985,1.002
0.93998,1.2322
0.64265,0.71995
0.90282,0.95761
1.1868,1.0218
0.95309,0.9422
0.77415,1.0034
1.0128,1.2129
1.1349,1.1694
0.79103,1.1926
0.14023,0.15573
0.96175,0.90703
0.8551,0.81541
1.1875,1.1324
1.0303,0.94734
0.86336,0.86917
0.97558,0.87105
0.93797,0.93583
0.90223,0.90005
0.92781,1.0438
0.9477,1.0281
0.99573,1.1072
0.96163,0.89892
1.1421,1.1672
0.11574,0.12704
1.001,1.1062
1.0977,1.0514
0.97668,1.0848
1.0375,1.0437
1.0107,0.97976
1.0773,1.0178
0.91137,1.0146
0.99479,0.98517
0.94649,1.0984
1.1926,0.94314
1.1509,1.2043
1.0943,0.91717
1.1691,1.1909
0.83936,0.88274
1.1188,1.1021
0.14842,0.24787
0.97787,1.0626
0.9657,1.1622
1.0334,1.0478
0.81702,0.76027
2.1663,2.0743
1.0216,0.96618
0.9706,0.93361
0.85119,0.79221
0.14698,0.17843
1.3471,1.0375
1.2132,1.3267
1.033,1.1031
0.98765,0.93962
1.1952,1.2298
1.0667,1.0055
1.0457,0.95996
1.1739,1.0979
0.8343,0.90771
0.84049,0.8043
1.0213,0.85207
0.14087,0.1518
0.94107,0.95648
1.2089,1.1543
1.0149,1.0518
0.92661,0.85636
0.89131,0.96578
0.98661,0.92951
1.0508,0.9611
0.11265,0.15208
0.43199,0.52476
0.99723,0.90054
0.86678,0.87002
0.86143,0.82529
0.90571,0.95644
0.90083,1.0574
1.2127,1.2301
1.3448,1.2086
0.89612,0.85005
1.0852,1.162
1.1283,1.0804
0.94833,1.0649
1.1665,1.2416
1.1188,1.0166
1.1217,1.1461
1.1454,0.86648
0.72547,0.88248
1.1133,1.1035
1.0764,0.97774
1.0218,1.0029
1.0701,1.1474
0.8237,0.90435
1.0236,1.0432
1.309,1.1408
0.85127,0.9857
1.1402,0.93364
0.98042,1.0406
0.84999,0.93856
1.9394,1.0453
1.1789,1.0831
0.14939,0.16851
0.95716,1.1475
1.0388,1.1844
0.9875,0.95225
1.1042,0.94591
0.99676,0.62853
0.91413,0.93549
1.357,0.91314
0.2704,0.23965
1.3418,1.6071
0.9729,1.0679
0.95947,0.93042
1.1135,0.98497
0.89912,0.92895
1.0553,1.1468
0.40697,0.41614
1.169,1.2007
1.102,1.3188
0.92932,0.97451
0.12509,0.15189
0.9602,0.94493
1.2054,1.3378
1.2231,1.2512
0.67108,1.0978
0.5019,0.6397
1.1741,0.92653
0.99732,0.94552
1.2653,1.0891
0.79184,0.87728
0.87524,0.88949
1.0339,1.0787
0.99839,1.0822
1.0343,1.0423
0.998,1.1875
1.1588,1.1369
0.91316,0.89163
1.0729,1.0873
0.99396,0.9269
1.1514,1.1591
1.1119,1.0247
0.92535,0.89473
1.2107,1.0032
1.1469,1.0406
1.2452,1.1498
0.95376,1.0261
1.0033,0.92749
0.69698,0.58537
1.0498,1.0837
0.93906,1.2043
1.3368,1.2657
0.83087,1.2529
0.86668,0.92065
0.89318,1.0369
1.3292,1.1907
0.88422,1.2054
1.0681,1.139
0.8706,0.91147
1.0771,0.95293
0.88975,0.9967
0.8444,1.0682
0.83793,1.0362
0.95656,0.98675
1.0827,1.1233
0.93328,0.89906
0.90553,1.1226
0.91475,0.82062
1.0556,0.89502
1.0245,0.96395
1.404,1.2131
1.0564,1.038
0.94372,0.88333
1.0019,0.84717
0.86981,0.96429
0.87665,1.1365
1.016,1.0832
1.0055,1.0231
0.87545,0.91934
0.96451,0.92496
0.88723,0.78233
0.99834,0.92968
0.9759,0.89702
1.1063,1.312
0.91573,1.0686
1.0524,1.0669
1.3524,1.0892
0.93655,0.89539
0.56736,0.64313
0.92091,1.0539
1.0645,1.1806
0.97881,0.92902
0.93054,1.002
1.229,1.2615
1.0676,0.96809
0.89832,1.1055
0.9585,1.0443
0.96415,0.8736
0.69664,0.62252
0.86985,1.0844
0.95866,1.3198
1.2906,1.2792
0.76812,0.9557
1.0749,1.2215
1.3744,1.2139
1.0594,1.0056
1.1453,1.3005
0.88458,1.0067
0.86915,0.91025
1.0076,0.96633
1.1429,1.2074
0.9252,0.98316
0.76919,0.89785
0.8591,1.0765
1.4111,1.4156
1.0161,1.3828
0.84666,1.1936
0.93066,0.98444
0.88775,0.93388
1.001,0.92157
0.91776,1.1311
1.2791,1.093
0.88347,0.92235
0.79238,0.80331
0.99496,1.0295
0.45873,0.61632
1.1009,1.0738
1.0113,0.94772
1.0699,1.1254
1.0435,0.76213
0.93643,0.7818
0.99067,1.1088
0.70612,0.68889
1.1046,1.1347
0.67341,0.67087
0.92656,1.1311
0.93158,1.1225
0.55631,0.42192
1.1439,0.93017
1.1245,0.89415
1.0467,1.2269
0.95477,0.96212
0.81668,0.7138
1.0739,1.0031
1.167,1.0163
1.2517,1.0941
0.95838,0.92254
1.1455,1.1981
1.0273,0.94846
1.1512,1.4524
0.86548,1.0438
0.92218,1.0466
1.0732,0.99431
0.70226,0.83422
0.89242,0.88552
1.2417,0.95497
1.0867,1.0975
1.1291,1.1416
0.95253,0.91986
0.82274,0.86886
1.1331,1.2445
0.84547,1.0455
1.0333,1.067
1.0776,0.91276
1.2649,1.2853
1.2091,1.3503
0.93793,0.9557
0.98358,1.0268
1.126,0.97377
1.3133,1.224
0.87772,0.96649
0.96917,1.0978
1.0744,1.0781
0.98231,1.006
1.0751,1.0512
1.3451,1.2086
0.88222,1.0671
1.0133,1.1513
0.888,0.79791
1.1796,1.121
0.94307,1.2156
1.0123,0.93115
0.15414,0.16837
0.14313,0.1487
0.77329,0.81537
1.2732,0.96663
0.9134,1.0732
1.2627,1.1514
0.63714,0.703
0.75338,0.80075
1.2783,1.0718
0.92311,0.91032
0.93275,1.0582
1.0543,1.0987
1.1166,1.0976
0.99318,0.819
0.8756,0.91839
0.96615,1.075
1.141,1.2825
1.1293,0.9603
1.0295,0.89717
1.2279,1.0012
1.0826,1.037
1.0657,1.0083
0.9853,0.99839
0.96235,1.2804
0.96635,0.96701
1.0229,1.0548
0.13865,0.15346
0.97815,1.0031
1.0465,1.4006
0.94085,0.98497
1.1055,0.99217
0.94052,0.95969
0.92033,1.2081
1.0274,0.92157
1.3001,1.1391
0.97581,0.90087
0.71091,0.7124
1.0502,0.96703
1.2362,0.82978
0.82843,1.0095
1.0703,0.97156
0.98519,1.2497
1.0961,1.1347
0.16874,0.19173
0.88646,0.99543
0.86023,0.98701
0.93646,1.0908
0.93168,1.0684
1.0494,1.0054
1.0988,1.0058
0.96398,1.0333
0.93045,0.73667
1.0198,0.96667
1.0149,0.98482
1.2753,1.0666
1.06,0.91281
0.87107,0.83337
1.0495,1.2735
0.95661,0.95594
0.15791,0.18434
1.0112,1.055
0.66743,0.89296
1.115,1.155
1.1839,1.1011
1.0966,1.3274
0.96975,0.95808
1.2257,1.179
0.42388,0.46582
1.1301,1.0232
1.06,1.275
0.99731,0.93566
0.90776,0.9135
1.2628,0.98931
1.1978,0.89421
0.70307,0.83502
1.0718,1.2291
0.81222,0.93313
0.9419,0.9947
1.204,0.92136
0.88855,1.0037
1.2519,1.0109
1.0501,0.98043
1.1019,1.1352
0.75927,0.89678
0.90005,1.1749
0.99636,1.1503
1.2182,1.2522
1.0995,1.0168
1.1795,0.85514
0.83872,0.98391
1.1258,1.0954
0.75722,0.99074
0.98876,1.1526
1.0868,0.9023
1.0968,1.2051
1.0287,0.97017
0.96305,0.97355
1.068,0.91898
0.96104,1.3462
1.3561,1.4698
0.92512,1.0387
0.83953,1.0435
0.83087,0.8874
1.2988,1.2299
0.16167,0.18007
1.0461,1.062
0.99519,1.2514
0.17521,0.17288
0.89818,0.88042
1.0751,1.2825
0.97685,1.0632
0.88742,0.76882
0.97101,0.9451
1.067,1.0067
1.0386,1.0877
0.87579,0.88385
0.83446,0.83176
0.98157,0.89705
1.0696,1.1803
1.0361,1.2291
1.1895,1.5931
1.2147,1.2109
1.0379,0.8518
1.322,1.0164
1.1486,0.85122
0.53303,0.59165
1.3065,1.2944
0.9459,0.92223
0.90965,0.90914
0.8864,0.96094
0.84088,0.93557
0.93755,0.91528
0.95148,0.93742
1.5208,1.4259
1.1481,1.1467
0.17414,0.21175
1.1951,1.0231
1.1898,1.1255
0.78035,1.0982
1.0552,0.8825
0.95018,1.467
1.0624,1.1964
1.1265,1.2497
0.90932,0.90723
1.1317,1.0154
1.3147,1.1612
1.171,1.22
0.96528,0.90007
1.6147,1.7178
1.1857,1.0127
1.1096,1.0657
0.85985,0.8085
1.0218,0.93025
1.0749,1.0822
0.85337,1.0264
0.92857,0.96883
1.0772,1.0536
